/usr/sbin/mysqld, Version: 8.0.32 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2023-04-07T13:10:08.752911Z	    0 Execute	CREATE TABLE performance_schema.innodb_redo_log_files(
`FILE_ID` BIGINT NOT NULL COMMENT 'Id of the file.',
`FILE_NAME` VARCHAR(2000) NOT NULL COMMENT 'Path to the file.',
`START_LSN` BIGINT NOT NULL COMMENT 'LSN of the first block in the file.',
`END_LSN` BIGINT NOT NULL COMMENT 'LSN after the last block in the file.',
`SIZE_IN_BYTES` BIGINT NOT NULL COMMENT 'Size of the file (in bytes).',
`IS_FULL` TINYINT NOT NULL COMMENT '1 iff file has no free space inside.',
`CONSUMER_LEVEL` INT NOT NULL COMMENT 'All redo log consumers registered on smaller levels than this value, have already consumed this file.'
)engine = 'performance_schema'
2023-04-07T13:43:45.149851Z	   25 Query	SELECT @@session.transaction_read_only
2023-04-07T13:43:46.818855Z	   13 Quit	
2023-04-07T13:43:46.833622Z	   26 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T13:43:46.834951Z	   26 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T13:43:46.837523Z	   26 Query	SET character_set_results = NULL
2023-04-07T13:43:46.838741Z	   26 Query	SET autocommit=1
2023-04-07T13:43:46.839261Z	   26 Query	SELECT @@session.transaction_read_only
2023-04-07T13:43:47.517703Z	    8 Quit	
2023-04-07T13:43:47.532578Z	   27 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T13:43:47.533498Z	   27 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T13:43:47.534033Z	   27 Query	SET character_set_results = NULL
2023-04-07T13:43:47.534282Z	   27 Query	SET autocommit=1
2023-04-07T13:43:47.534788Z	   27 Query	SELECT @@session.transaction_read_only
2023-04-07T14:12:44.623138Z	   21 Quit	
2023-04-07T14:12:44.656356Z	   28 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:12:44.658858Z	   28 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:12:44.660886Z	   28 Query	SET character_set_results = NULL
2023-04-07T14:12:44.662206Z	   28 Query	SET autocommit=1
2023-04-07T14:12:44.663522Z	   28 Query	SELECT @@session.transaction_read_only
2023-04-07T14:12:54.994042Z	   19 Quit	
2023-04-07T14:12:55.010827Z	   29 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:12:55.012909Z	   29 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:12:55.014894Z	   29 Query	SET character_set_results = NULL
2023-04-07T14:12:55.015742Z	   29 Query	SET autocommit=1
2023-04-07T14:12:55.016494Z	   29 Query	SELECT @@session.transaction_read_only
2023-04-07T14:12:58.758880Z	   20 Quit	
2023-04-07T14:12:58.779365Z	   30 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:12:58.782126Z	   30 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:12:58.783460Z	   30 Query	SET character_set_results = NULL
2023-04-07T14:12:58.784697Z	   30 Query	SET autocommit=1
2023-04-07T14:12:58.786027Z	   30 Query	SELECT @@session.transaction_read_only
2023-04-07T14:12:59.705397Z	   23 Quit	
2023-04-07T14:12:59.725005Z	   31 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:12:59.726245Z	   31 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:12:59.727369Z	   31 Query	SET character_set_results = NULL
2023-04-07T14:12:59.728057Z	   31 Query	SET autocommit=1
2023-04-07T14:12:59.728984Z	   31 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:02.602148Z	   22 Quit	
2023-04-07T14:13:02.622359Z	   32 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:02.623163Z	   32 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:02.623952Z	   32 Query	SET character_set_results = NULL
2023-04-07T14:13:02.624372Z	   32 Query	SET autocommit=1
2023-04-07T14:13:02.625010Z	   32 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:03.982255Z	   24 Quit	
2023-04-07T14:13:03.999981Z	   33 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:04.000582Z	   33 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:04.001421Z	   33 Query	SET character_set_results = NULL
2023-04-07T14:13:04.001758Z	   33 Query	SET autocommit=1
2023-04-07T14:13:04.002358Z	   33 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:05.192412Z	   26 Quit	
2023-04-07T14:13:05.212934Z	   34 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:05.213958Z	   34 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:05.215416Z	   34 Query	SET character_set_results = NULL
2023-04-07T14:13:05.216833Z	   34 Query	SET autocommit=1
2023-04-07T14:13:05.217392Z	   34 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:09.862342Z	   18 Quit	
2023-04-07T14:13:09.882799Z	   35 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:09.883604Z	   35 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:09.884335Z	   35 Query	SET character_set_results = NULL
2023-04-07T14:13:09.884675Z	   35 Query	SET autocommit=1
2023-04-07T14:13:09.884998Z	   35 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:22.228780Z	   27 Quit	
2023-04-07T14:13:22.246155Z	   36 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:22.246921Z	   36 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:22.247818Z	   36 Query	SET character_set_results = NULL
2023-04-07T14:13:22.248424Z	   36 Query	SET autocommit=1
2023-04-07T14:13:22.249018Z	   36 Query	SELECT @@session.transaction_read_only
2023-04-07T14:13:25.941737Z	   25 Quit	
2023-04-07T14:13:25.988388Z	   37 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:13:25.989717Z	   37 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:13:25.991097Z	   37 Query	SET character_set_results = NULL
2023-04-07T14:13:25.992013Z	   37 Query	SET autocommit=1
2023-04-07T14:13:25.992813Z	   37 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:32.698243Z	   35 Quit	
2023-04-07T14:42:32.709670Z	   38 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:32.710605Z	   38 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:32.711271Z	   38 Query	SET character_set_results = NULL
2023-04-07T14:42:32.711717Z	   38 Query	SET autocommit=1
2023-04-07T14:42:32.712162Z	   38 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:32.785476Z	   28 Quit	
2023-04-07T14:42:32.794585Z	   39 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:32.795125Z	   39 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:32.795635Z	   39 Query	SET character_set_results = NULL
2023-04-07T14:42:32.795906Z	   39 Query	SET autocommit=1
2023-04-07T14:42:32.796363Z	   39 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:40.715550Z	   30 Quit	
2023-04-07T14:42:40.725062Z	   40 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:40.726245Z	   40 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:40.726775Z	   40 Query	SET character_set_results = NULL
2023-04-07T14:42:40.727087Z	   40 Query	SET autocommit=1
2023-04-07T14:42:40.727367Z	   40 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:47.768523Z	   36 Quit	
2023-04-07T14:42:47.778589Z	   41 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:47.779226Z	   41 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:47.779624Z	   41 Query	SET character_set_results = NULL
2023-04-07T14:42:47.779955Z	   41 Query	SET autocommit=1
2023-04-07T14:42:47.780235Z	   41 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:48.274822Z	   37 Quit	
2023-04-07T14:42:48.283980Z	   42 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:48.284404Z	   42 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:48.284801Z	   42 Query	SET character_set_results = NULL
2023-04-07T14:42:48.285284Z	   42 Query	SET autocommit=1
2023-04-07T14:42:48.285542Z	   42 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:50.232782Z	   29 Quit	
2023-04-07T14:42:50.242733Z	   43 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:50.243315Z	   43 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:50.243804Z	   43 Query	SET character_set_results = NULL
2023-04-07T14:42:50.244144Z	   43 Query	SET autocommit=1
2023-04-07T14:42:50.244451Z	   43 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:52.984273Z	   32 Quit	
2023-04-07T14:42:52.993582Z	   44 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:52.994040Z	   44 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:52.994647Z	   44 Query	SET character_set_results = NULL
2023-04-07T14:42:52.994956Z	   44 Query	SET autocommit=1
2023-04-07T14:42:52.995277Z	   44 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:55.759917Z	   34 Quit	
2023-04-07T14:42:55.769015Z	   45 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:55.769947Z	   45 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:55.770605Z	   45 Query	SET character_set_results = NULL
2023-04-07T14:42:55.770893Z	   45 Query	SET autocommit=1
2023-04-07T14:42:55.771232Z	   45 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:59.500654Z	   31 Quit	
2023-04-07T14:42:59.510061Z	   46 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:59.510651Z	   46 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:59.511186Z	   46 Query	SET character_set_results = NULL
2023-04-07T14:42:59.511525Z	   46 Query	SET autocommit=1
2023-04-07T14:42:59.511796Z	   46 Query	SELECT @@session.transaction_read_only
2023-04-07T14:42:59.522576Z	   33 Quit	
2023-04-07T14:42:59.531558Z	   47 Connect	root@172.20.0.3 on production_move using SSL/TLS
2023-04-07T14:42:59.532133Z	   47 Query	/* mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2023-04-07T14:42:59.532644Z	   47 Query	SET character_set_results = NULL
2023-04-07T14:42:59.532832Z	   47 Query	SET autocommit=1
2023-04-07T14:42:59.533095Z	   47 Query	SELECT @@session.transaction_read_only
